id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
44787065,WOLLNLB1,Worldpay BV,09319690963,ASST Fatebenefratelli Sacco,20157,MI,30.50,2026-02-27T00:00:00.000,PRENOTA_SALUTE
44787064,SATYLUL1,Satispay,80050050154,Regione Lombardia,20124,MI,199.85,2026-02-27T00:00:00.000,Tassa Auto
44787063,ABI02008,Unicredit S.p.A,00453990178,Comune di Bagnolo Mella,25021,BS,54.86,2026-02-27T00:00:00.000,dt_mensascolastica
44787062,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,28.97,2026-02-27T00:00:00.000,Tassa Auto
44787061,CIPBITMM,Nexi,80008750178,Provincia di Brescia,25121,BS,44.40,2026-02-27T00:00:00.000,os_verbali_pp
44787060,ABI02008,Unicredit S.p.A,00453990178,Comune di Bagnolo Mella,25021,BS,47.55,2026-02-27T00:00:00.000,dt_mensascolastica
44787059,LB000484,Revolut Payments UAB,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-27T00:00:00.000,ts_sanamm
44787058,UNCRITMM,UniCredit S.p.A.,04114450168,ASST di Bergamo Ovest,24047,BG,25.00,2026-02-27T00:00:00.000,TICKET_SANITARIO
44787057,SATYLUL1,Satispay,80050050154,Regione Lombardia,20124,MI,267.67,2026-02-27T00:00:00.000,Tassa Auto
44787056,BCITITMM,Intesa Sanpaolo S.p.A,04114370168,ASST Papa Giovanni XXIII,24127,BG,25.00,2026-02-27T00:00:00.000,TICKET_SANITARIO
44787055,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-27T00:00:00.000,ts_sanamm
44787054,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,318.76,2026-02-27T00:00:00.000,RL_BIL_PAGOPAPOST
44787053,MOONITMMXXX,MOONEY S.P.A.,00988090148,ASST della Valtellina e dell'Alto Lario,23100,SO,10.00,2026-02-27T00:00:00.000,ASST713_TS_CONCORSO
44787052,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,126.55,2026-02-27T00:00:00.000,Tassa Auto
44787051,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,207.79,2026-02-27T00:00:00.000,Tassa Auto
44787050,ABI03075,Banca Generali S.p.A.,00233930130,Comune di Cantù,22063,CO,61.00,2026-02-27T00:00:00.000,mg_rifiuti_ap
44787049,BCITITMM,Intesa Sanpaolo S.p.A,03622110132,ASST Lariana,22100,CO,36.00,2026-02-27T00:00:00.000,PRENOTA_SALUTE
44787048,UNCRITMM,UniCredit S.p.A.,80050050154,Regione Lombardia,20124,MI,135.56,2026-02-27T00:00:00.000,Tassa Auto
44787047,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,98.08,2026-02-27T00:00:00.000,Tassa Auto
44787046,SELBIT2B,Banca Sella S.p.A.,01629350198,ASST di Crema,26013,CR,17.90,2026-02-27T00:00:00.000,TICKET_SANITARIO
44787045,ABI08342,BANCA CREDITO COOPERATIVO DI AQUARA,80008750178,Provincia di Brescia,25121,BS,90.50,2026-02-27T00:00:00.000,os_verbali_pp
44787044,ABI03015,FinecoBank Banca Fineco S.p.A.,00761890177,Comune di Brescia,25121,BS,458.33,2026-02-27T00:00:00.000,ts_sanamm
44787037,POSOIT22XXX,Banca Popolare di Sondrio,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.40,2026-02-27T00:00:00.000,pedaggi
44787031,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,189.00,2026-02-27T00:00:00.000,Tassa Auto
44787030,CIPBITMM,Nexi,02613080189,ASST di Pavia,27100,PV,33.60,2026-02-27T00:00:00.000,PRENOTA_SALUTE
44787029,ABI03069,Intesa Sanpaolo S.p.A,03622110132,ASST Lariana,22100,CO,15.00,2026-02-27T00:00:00.000,TICKET_SANITARIO
44787028,BNLIITRR,Worldline,09323530965,ASST Rhodense,20024,MI,36.00,2026-02-27T00:00:00.000,TICKET_SANITARIO
44787027,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.59,2026-02-27T00:00:00.000,solleciti
44787026,BNLIITRR,Worldline,80050050154,Regione Lombardia,20124,MI,270.24,2026-02-27T00:00:00.000,RL_BIL_PAGOPAPOST
44787025,CIPBITMM,Nexi,00559790126,Comune di Brusimpiano,21050,VA,29.40,2026-02-27T00:00:00.000,vcds
44787024,PPAYITR1XXX,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,2026-02-27T00:00:00.000,solleciti
44787023,ABI03069,Intesa Sanpaolo S.p.A,09320420962,ASST Nord Milano,20099,MI,29.79,2026-02-27T00:00:00.000,TICKET_SANITARIO
44787022,BCITITMM,Intesa Sanpaolo S.p.A,03510050127,ASST Dei Sette Laghi,21100,VA,25.85,2026-02-27T00:00:00.000,TICKET_SANITARIO
44787021,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,55.67,2026-02-27T00:00:00.000,Tassa Auto
44787018,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,139.32,2026-02-27T00:00:00.000,Tassa Auto
44787017,BPMOIT22,BPER Banca S.p.A.,02613080189,ASST di Pavia,27100,PV,25.40,2026-02-27T00:00:00.000,TICKET_SANITARIO
44787013,ABI03069,Intesa Sanpaolo S.p.A,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,7.65,2026-02-27T00:00:00.000,sin_sollecito
44786995,BCITITMM,Intesa Sanpaolo S.p.A,00760050179,Comune di Bedizzole,25081,BS,133.00,2026-02-27T00:00:00.000,os_avv_cds
44786993,BPMOIT22,BPER Banca S.p.A.,80008750178,Provincia di Brescia,25121,BS,44.40,2026-02-27T00:00:00.000,os_verbali_pp
44786992,BCITITMM,Intesa Sanpaolo S.p.A,01063800153,Comune di Giussano,20833,MB,327.27,2026-02-27T00:00:00.000,nido
44786983,CIPBITMM,Nexi,03622110132,ASST Lariana,22100,CO,20.15,2026-02-27T00:00:00.000,PRENOTA_SALUTE
44787153,ABI03069,Intesa Sanpaolo S.p.A,03510140126,ATS dell'Insubria,21100,VA,424.10,2026-02-27T00:00:00.000,ATS322_FAT_VET
44787152,ABI03069,Intesa Sanpaolo S.p.A,00296180185,Comune di Pavia,27100,PV,450.00,2026-02-27T00:00:00.000,incdiv_cultura
44787151,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,159.96,2026-02-27T00:00:00.000,Tassa Auto
44787150,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,118300.00,2026-02-27T00:00:00.000,RL_IST_TASSA_UNIV
44787149,ABI02008,Unicredit S.p.A,02030880153,Comune di Monza,20900,MI,1307.08,2026-02-27T00:00:00.000,pagamentidiversi
44787148,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,49.50,2026-02-27T00:00:00.000,RL_AGR_ITTIO_IMP
44787147,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,65.30,2026-02-27T00:00:00.000,os_verbali_pp
44787146,ABI03032,Credito Emiliano SpA.,00828590158,Comune di San Donato Milanese,20097,MI,89.00,2026-02-27T00:00:00.000,TRIBTARI
44787145,ABI03069,Intesa Sanpaolo S.p.A,00688320134,Comune di Albavilla,22031,CO,1130.00,2026-02-27T00:00:00.000,sm_cu_mp
44787142,ABI03069,Intesa Sanpaolo S.p.A,00634350136,Comune di Olginate,23854,LC,86.00,2026-02-27T00:00:00.000,sm_cu_os
44787141,ABI03069,Intesa Sanpaolo S.p.A,03510140126,ATS dell'Insubria,21100,VA,26.80,2026-02-27T00:00:00.000,ATS322_FAT_VET
44787140,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.87,2026-02-27T00:00:00.000,solleciti
44787139,ABI03069,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,69.10,2026-02-27T00:00:00.000,meg_violazioni_cds
44787138,ABI03069,Intesa Sanpaolo S.p.A,82000950160,Comune di Bonate Sopra,24040,BG,34.34,2026-02-27T00:00:00.000,in_violazione_cds
44787137,ABI03069,Intesa Sanpaolo S.p.A,80018230153,Fondazione Irccs Istituto Nazionale Dei Tumori,20133,MI,8978.13,2026-02-27T00:00:00.000,ASST922_ALTRE
44787133,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,378.89,2026-02-27T00:00:00.000,ATS321_DIFF
44787132,ABI03069,Intesa Sanpaolo S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,24.60,2026-02-27T00:00:00.000,ASST703_CONTAB
44787131,ABI03069,Intesa Sanpaolo S.p.A,00097780142,Comune di Delebio,23014,SO,1766.20,2026-02-27T00:00:00.000,ALTRO_ENTRATE_VARIE
44787130,ABI03069,Intesa Sanpaolo S.p.A,00334080165,Comune di Almenno San Bartolomeo,24030,BG,747.00,2026-02-27T00:00:00.000,sm_cu_mp
44787129,SELBIT2B,Banca Sella S.p.A.,83503550150,Comune di Rodano,20053,MI,22.21,2026-02-27T00:00:00.000,emiss_cie
44787128,ABI03069,Intesa Sanpaolo S.p.A,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,142.00,2026-02-27T00:00:00.000,ASST924_PRES_SAN
44787127,ABI03069,Intesa Sanpaolo S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,36.90,2026-02-27T00:00:00.000,ASST703_CONTAB
44787126,ABI03069,Intesa Sanpaolo S.p.A,03775660982,ASST del Garda,25015,BS,92.00,2026-02-27T00:00:00.000,ASST723_PREST_SAN
44787125,ABI03069,Intesa Sanpaolo S.p.A,03775660982,ASST del Garda,25015,BS,16.00,2026-02-27T00:00:00.000,ASST723_PREST_SAN
44787124,ABI03069,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,69.10,2026-02-27T00:00:00.000,meg_violazioni_cds
44787123,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,2026-02-27T00:00:00.000,solleciti
44787122,ABI03069,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,347.00,2026-02-27T00:00:00.000,ASST925_CONV_LPPV
44787121,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,558.29,2026-02-27T00:00:00.000,Tassa di rinnovo concessioni regionali
44787120,WOLLNLB1,Worldpay BV,82000950160,Comune di Bonate Sopra,24040,BG,178.12,2026-02-27T00:00:00.000,in_violazione_cds
44787119,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,324751.00,2026-02-27T00:00:00.000,RL_IST_TASSA_UNIV
44787118,ABI03069,Intesa Sanpaolo S.p.A,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,147726.14,2026-02-27T00:00:00.000,ASST721_PREST_PRIV
44787117,BCITITMM,Intesa Sanpaolo S.p.A,05017630152,ARIA S.p.A.,20154,MI,20.00,2026-02-27T00:00:00.000,CENED ricarica portafoglio
44787116,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,298.18,2026-02-27T00:00:00.000,Tassa Auto
44787115,WOLLNLB1,Worldpay BV,03510190121,ASST Valle Olona,21052,VA,138.85,2026-02-27T00:00:00.000,TICKET_SANITARIO
44787114,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,74.55,2026-02-27T00:00:00.000,Tassa Auto
44787113,ABI03069,Intesa Sanpaolo S.p.A,80018230153,Fondazione Irccs Istituto Nazionale Dei Tumori,20133,MI,9394.00,2026-02-27T00:00:00.000,ASST922_ALTRE
