id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
44655083,ABI03069,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,101.40,2026-02-22T00:00:00.000,meg_preavvisi_cds
44655082,ABI03475,ING BANK N.V.,80008750178,Provincia di Brescia,25121,BS,44.40,2026-02-22T00:00:00.000,os_verbali_pp
44655081,ABI03475,ING BANK N.V.,80008750178,Provincia di Brescia,25121,BS,44.40,2026-02-22T00:00:00.000,os_verbali_pp
44655080,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,23.00,2026-02-22T00:00:00.000,Licenza di Pesca
44655079,PPAYITR1XXX,Postepay,09322180960,ASST di Lodi,26900,LO,36.00,2026-02-22T00:00:00.000,PRENOTA_SALUTE
44655078,ABI02008,Unicredit S.p.A,84507570152,Comune di Lodi,26900,LO,36.00,2026-02-22T00:00:00.000,ads_mensa_scolastica
44655077,CIPBITMM,Nexi,03510190121,ASST Valle Olona,21052,VA,10.00,2026-02-22T00:00:00.000,ASST711_BANDI
44655076,ABI02008,Unicredit S.p.A,84507570152,Comune di Lodi,26900,LO,64.40,2026-02-22T00:00:00.000,ads_mensa_scolastica
44655075,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,23.00,2026-02-22T00:00:00.000,Licenza di Pesca
44655074,ABI02008,Unicredit S.p.A,84507570152,Comune di Lodi,26900,LO,64.40,2026-02-22T00:00:00.000,ads_mensa_scolastica
44655073,CIPBITMM,Nexi,00233930130,Comune di Cantù,22063,CO,142.00,2026-02-22T00:00:00.000,mensascolastica
44655072,SATYLUL1,Satispay,00828590158,Comune di San Donato Milanese,20097,MI,10.00,2026-02-22T00:00:00.000,PERSCONC
44655071,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,23.00,2026-02-22T00:00:00.000,Licenza di Pesca
44655070,SELBIT2B,Banca Sella S.p.A.,80050050154,Regione Lombardia,20124,MI,23.00,2026-02-22T00:00:00.000,Licenza di Pesca
44655069,SATYLUL1,Satispay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,2026-02-22T00:00:00.000,solleciti
44655066,SATYLUL1,Satispay,00296180185,Comune di Pavia,27100,PV,407.00,2026-02-22T00:00:00.000,REFEZ
44655065,BCITITMM,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,44.40,2026-02-22T00:00:00.000,os_verbali_pp
44655064,PPAYITR1XXX,Postepay,00634160170,Comune di Rezzato,25086,BS,10.00,2026-02-22T00:00:00.000,sv_dirittisegreteria
44655063,SATYLUL1,Satispay,00296180185,Comune di Pavia,27100,PV,100.00,2026-02-22T00:00:00.000,REFEZ
44655062,WOLLNLB1,Worldpay BV,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,152.00,2026-02-22T00:00:00.000,TICKET_SANITARIO
44655057,BCITITMM,Intesa Sanpaolo S.p.A,02481840201,ASST di Mantova,46100,MN,25.40,2026-02-22T00:00:00.000,TICKET_SANITARIO
44655056,ABI01030,Banca Monte dei Paschi di Siena,04114450168,ASST di Bergamo Ovest,24047,BG,33.60,2026-02-22T00:00:00.000,TICKET_SANITARIO
