id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
44695516,PPAYITR1XXX,Postepay,02613080189,ASST di Pavia,27100,PV,84.30,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695515,CIPBITMM,Nexi,03510190121,ASST Valle Olona,21052,VA,25.00,2026-02-24T00:00:00.000,PRENOTA_SALUTE
44695514,ABI03385,Isy Bank S.p.A.,84507570152,Comune di Lodi,26900,LO,29.40,2026-02-24T00:00:00.000,mg_violazioni_cds
44695513,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,168.93,2026-02-24T00:00:00.000,Tassa Auto
44695512,SATYLUL1,Satispay,09321970965,ASST Santi Paolo e Carlo,20142,MI,25.40,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695511,BPMOIT22,BPER Banca S.p.A.,09319650967,ASST Ovest Milanese,20025,MI,122.00,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695510,CIPBITMM,Nexi,02481840201,ASST di Mantova,46100,MN,36.00,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695509,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,264.47,2026-02-24T00:00:00.000,Tassa Auto
44695508,ABI03385,Isy Bank S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,2026-02-24T00:00:00.000,solleciti
44695507,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,00792720153,Comune di Garbagnate Milanese,20024,MI,29.40,2026-02-24T00:00:00.000,mg_violazioni_cds
44695506,BPMOIT22,BPER Banca S.p.A.,92058600138,Comunità Montana Lario Orientale Valle San Martino,23851,LC,35.00,2026-02-24T00:00:00.000,proventiattivitaeducazione
44695505,CIPBITMM,Nexi,09314320962,ASST della Brianza,20871,MB,25.40,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695504,PPAYITR1XXX,Postepay,09319690963,ASST Fatebenefratelli Sacco,20157,MI,36.00,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695503,CIPBITMM,Nexi,03622110132,ASST Lariana,22100,CO,25.00,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695499,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,49.95,2026-02-24T00:00:00.000,arc_sssemiresiddiur
44695498,CIPBITMM,Nexi,02613080189,ASST di Pavia,27100,PV,36.00,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695497,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,162.00,2026-02-24T00:00:00.000,Tassa Auto
44695496,BCITITMM,Intesa Sanpaolo S.p.A,04114450168,ASST di Bergamo Ovest,24047,BG,11.60,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695495,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,34.20,2026-02-24T00:00:00.000,ts_sanamm
44695494,ABI03015,FinecoBank Banca Fineco S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.59,2026-02-24T00:00:00.000,solleciti
44695493,ABI01030,Banca Monte dei Paschi di Siena,02481840201,ASST di Mantova,46100,MN,25.00,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695492,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,224.96,2026-02-24T00:00:00.000,RL_BIL_PAGOPAPOST
44695491,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,171.70,2026-02-24T00:00:00.000,Tassa Auto
44695490,ABI36080,Admiral Pay IP S.r.l.,80008750178,Provincia di Brescia,25121,BS,84.90,2026-02-24T00:00:00.000,os_verbali_pp
44695489,CIPBITMM,Nexi,00462110123,Comune di Porto Ceresio,21050,VA,22.21,2026-02-24T00:00:00.000,rilascioci
44695488,BIC36019,American Express Payment Services,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,150.00,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695487,ABI03385,Isy Bank S.p.A.,02481840201,ASST di Mantova,46100,MN,30.50,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695486,BPMOIT22,BPER Banca S.p.A.,80018230153,Fondazione Irccs Istituto Nazionale Dei Tumori,20133,MI,25.00,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695485,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,92.00,2026-02-24T00:00:00.000,ts_sanamm
44695484,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.59,2026-02-24T00:00:00.000,solleciti
44695483,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,194.65,2026-02-24T00:00:00.000,Tassa Auto
44695482,BCITITMM,Intesa Sanpaolo S.p.A,00462110123,Comune di Porto Ceresio,21050,VA,22.21,2026-02-24T00:00:00.000,rilascioci
44695481,SELBIT2B,Banca Sella S.p.A.,00761890177,Comune di Brescia,25121,BS,65.90,2026-02-24T00:00:00.000,ts_sanamm
44695478,MOONITMMXXX,MOONEY S.P.A.,02481840201,ASST di Mantova,46100,MN,25.40,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695477,ABI03069,Intesa Sanpaolo S.p.A,09319650967,ASST Ovest Milanese,20025,MI,36.00,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695453,WOLLNLB1,Worldpay BV,02030880153,Comune di Monza,20900,MI,272.73,2026-02-24T00:00:00.000,pd_nido
44695452,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,158.71,2026-02-24T00:00:00.000,Tassa Auto
44695451,SELBIT2B,Banca Sella S.p.A.,00792720153,Comune di Garbagnate Milanese,20024,MI,120.34,2026-02-24T00:00:00.000,mg_violazioni_cds
44695450,SELBIT2B,Banca Sella S.p.A.,00792720153,Comune di Garbagnate Milanese,20024,MI,120.34,2026-02-24T00:00:00.000,mg_violazioni_cds
44695449,SATYLUL1,Satispay,09321970965,ASST Santi Paolo e Carlo,20142,MI,36.00,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695448,MOONITMMXXX,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,27.70,2026-02-24T00:00:00.000,pedaggi
44695447,ABI03239,Intesa Sanpaolo Private Banking,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,36.00,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695445,WOLLNLB1,Worldpay BV,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,112.00,2026-02-24T00:00:00.000,PRENOTA_SALUTE
44695444,BNLIITRR,Worldline,00945980175,Comune di Gussago,25064,BS,36.20,2026-02-24T00:00:00.000,in_violazione_cds
44695424,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-24T00:00:00.000,ts_sanamm
44695558,ABI03015,FinecoBank Banca Fineco S.p.A.,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-24T00:00:00.000,ts_sanamm
44695557,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,00761890177,Comune di Brescia,25121,BS,33.90,2026-02-24T00:00:00.000,ts_sanamm
44695556,CIPBITMM,Nexi,00832210173,Comune di Lonato del Garda,25017,BS,50.00,2026-02-24T00:00:00.000,os_violazionecds_lonato
44695555,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.42,2026-02-24T00:00:00.000,solleciti
44695554,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,137.50,2026-02-24T00:00:00.000,ads_servsocioeduc
44695553,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,64.56,2026-02-24T00:00:00.000,Concessione regionale abilitazione caccia
44695552,ABI05034,Banco BPM S.p.A.,00792720153,Comune di Garbagnate Milanese,20024,MI,217.63,2026-02-24T00:00:00.000,mg_violazioni_cds
44695551,ABI03069,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,102.00,2026-02-24T00:00:00.000,TC_SERVIZI_CIMITERIALI
44695550,ABI03069,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,500.00,2026-02-24T00:00:00.000,TC_SERVIZI_CIMITERIALI
44695549,ABI03069,Intesa Sanpaolo S.p.A,03029240151,Comune di Trezzano Sul Naviglio,20090,MI,81.06,2026-02-24T00:00:00.000,app_mensascolastica
44695548,ABI03069,Intesa Sanpaolo S.p.A,87003290159,Comune di Arcore,20862,MB,195.00,2026-02-24T00:00:00.000,concorsocdi
44695547,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,251.52,2026-02-24T00:00:00.000,RL_BIL_PAGOPAPOST
44695546,ABI03062,Banca Mediolanum SpA,03366130155,Comune di Arese,20044,MI,115.50,2026-02-24T00:00:00.000,mg_violazioni_cds
44695545,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,183.77,2026-02-24T00:00:00.000,mensascolasticaprimaria
44695544,ABI03069,Intesa Sanpaolo S.p.A,83503490159,Comune di Settala,20049,MI,6.00,2026-02-24T00:00:00.000,sm_cu_os
44695543,ABI08440,BCC DI CARATE BRIANZA,04114370168,ASST Papa Giovanni XXIII,24127,BG,180.00,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695542,ABI03069,Intesa Sanpaolo S.p.A,03029240151,Comune di Trezzano Sul Naviglio,20090,MI,81.06,2026-02-24T00:00:00.000,app_mensascolastica
44695541,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.59,2026-02-24T00:00:00.000,solleciti
44695540,PPAYITR1XXX,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.03,2026-02-24T00:00:00.000,solleciti
44695539,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,93.50,2026-02-24T00:00:00.000,ads_servsocioeduc
44695538,ABI03069,Intesa Sanpaolo S.p.A,00828590158,Comune di San Donato Milanese,20097,MI,113.04,2026-02-24T00:00:00.000,REFEZ
44695537,ABI03069,Intesa Sanpaolo S.p.A,09314190969,ATS della Brianza,20900,MB,589.38,2026-02-24T00:00:00.000,ATS324_ECOFIN
44695536,ABI03069,Intesa Sanpaolo S.p.A,08691440153,Istituto Europeo di Oncologia S.r.l.,20141,MI,36.00,2026-02-24T00:00:00.000,TICKET_CUP_120
44695535,ABI03069,Intesa Sanpaolo S.p.A,03622110132,ASST Lariana,22100,CO,50.00,2026-02-24T00:00:00.000,TICKET_SANITARIO
44695534,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,63.10,2026-02-24T00:00:00.000,ts_sanamm
44695533,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,375.16,2026-02-24T00:00:00.000,arc_gestincpatrim
44695532,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,160.97,2026-02-24T00:00:00.000,Tassa Auto
44695531,ABI03069,Intesa Sanpaolo S.p.A,83501410159,Comune di Pioltello,20096,MI,75.00,2026-02-24T00:00:00.000,sch_dirittisegreteria
44695530,ABI03069,Intesa Sanpaolo S.p.A,05017630152,ARIA S.p.A.,20154,MI,3000.00,2026-02-24T00:00:00.000,CURIT ricarica portafoglio
44695529,ABI03069,Intesa Sanpaolo S.p.A,82000950160,Comune di Bonate Sopra,24040,BG,208.64,2026-02-24T00:00:00.000,in_violazione_cds
44695528,WOLLNLB1,Worldpay BV,09323530965,ASST Rhodense,20024,MI,5.90,2026-02-24T00:00:00.000,PRENOTA_SALUTE
44695527,ABI03069,Intesa Sanpaolo S.p.A,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,13.75,2026-02-24T00:00:00.000,sin_sollecito
44695526,ABI03069,Intesa Sanpaolo S.p.A,85001870188,Comune di Vigevano,27029,PV,90.50,2026-02-24T00:00:00.000,ts_verbali_cds
44695525,ABI03069,Intesa Sanpaolo S.p.A,03775430980,ATS di Brescia,25124,BS,2278.14,2026-02-24T00:00:00.000,ATS326_SANZ_VERB
44695524,ABI03069,Intesa Sanpaolo S.p.A,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,6.74,2026-02-24T00:00:00.000,sin_sollecito
44695523,ABI03069,Intesa Sanpaolo S.p.A,09314190969,ATS della Brianza,20900,MB,263.30,2026-02-24T00:00:00.000,ATS324_ECOFIN
44695522,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,9.21,2026-02-24T00:00:00.000,solleciti
44695521,CIPBITMM,Nexi,03510190121,ASST Valle Olona,21052,VA,10.00,2026-02-24T00:00:00.000,ASST711_BANDI
44695520,BCITITMM,Intesa Sanpaolo S.p.A,04114370168,ASST Papa Giovanni XXIII,24127,BG,34.00,2026-02-24T00:00:00.000,ASST718_PAT_CER
44695519,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,162.02,2026-02-24T00:00:00.000,Tassa Auto
44695518,ABI03069,Intesa Sanpaolo S.p.A,03510140126,ATS dell'Insubria,21100,VA,44.22,2026-02-24T00:00:00.000,ATS322_FAT_VET
44695517,WOLLNLB1,Worldpay BV,00308220128,Comune di Cislago,21040,VA,104.50,2026-02-24T00:00:00.000,acm_mensascuola
44695876,ABI08430,CASSA RURALE ED ARTIGIANA DI CANTU' BCC SOC. COOP.,04114450168,ASST di Bergamo Ovest,24047,BG,36.00,2026-02-24T01:00:00.000,TICKET_SANITARIO
44695875,ABI03069,Intesa Sanpaolo S.p.A,09323530965,ASST Rhodense,20024,MI,1282.92,2026-02-24T01:00:00.000,ASST706_RETTE_RSA
44695874,ABI03069,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,85.00,2026-02-24T01:00:00.000,TC_SERVIZI_CIMITERIALI
44695873,ABI03069,Intesa Sanpaolo S.p.A,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,112.00,2026-02-24T01:00:00.000,TICKET_SANITARIO
44695872,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,2026-02-24T01:00:00.000,solleciti
44695871,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,23.00,2026-02-24T01:00:00.000,Licenza di Pesca
44695870,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,23.00,2026-02-24T01:00:00.000,Licenza di Pesca
