id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
44271688,WOLLNLB1,Worldpay BV,09319690963,ASST Fatebenefratelli Sacco,20157,MI,36.00,2026-02-09T00:00:00.000,TICKET_SANITARIO
44271687,BCITITMM,Intesa Sanpaolo S.p.A,04793650583,Fondazione Don Carlo Gnocchi Onlus,20162,MI,36.00,2026-02-09T00:00:00.000,TICKET_CUP_118
44271686,BCITITMM,Intesa Sanpaolo S.p.A,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,36.00,2026-02-09T00:00:00.000,TICKET_SANITARIO
44271685,BCITITMM,Intesa Sanpaolo S.p.A,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,36.00,2026-02-09T00:00:00.000,TICKET_SANITARIO
44271684,UNCRITMM,UniCredit S.p.A.,02613080189,ASST di Pavia,27100,PV,25.00,2026-02-09T00:00:00.000,TICKET_SANITARIO
44271683,BCITITMM,Intesa Sanpaolo S.p.A,00424960136,Comune di Inverigo,22044,CO,30.00,2026-02-09T00:00:00.000,app_mensascolastica
44271682,ABI03442,Widiba,09322180960,ASST di Lodi,26900,LO,25.00,2026-02-09T00:00:00.000,TICKET_SANITARIO
44271681,BPMOIT22,BPER Banca S.p.A.,80050050154,Regione Lombardia,20124,MI,154.53,2026-02-09T00:00:00.000,Tassa Auto
44271680,PPAYITR1XXX,Postepay,03510190121,ASST Valle Olona,21052,VA,24.00,2026-02-09T00:00:00.000,TICKET_SANITARIO
44271679,BCITITMM,Intesa Sanpaolo S.p.A,00424960136,Comune di Inverigo,22044,CO,100.00,2026-02-09T00:00:00.000,app_mensascolastica
44271676,ABI08676,BCC DEL GARDA,00761890177,Comune di Brescia,25121,BS,190.63,2026-02-09T00:00:00.000,mensascolasticaprimaria
44271675,ABI03015,FinecoBank Banca Fineco S.p.A.,09319690963,ASST Fatebenefratelli Sacco,20157,MI,26.20,2026-02-09T00:00:00.000,TICKET_SANITARIO
44271674,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,31.95,2026-02-09T00:00:00.000,Tassa Auto
44271673,WOLLNLB1,Worldpay BV,00657120135,Comune di Dongo,22014,CO,29.50,2026-02-09T00:00:00.000,vcds
44271672,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,211.32,2026-02-09T00:00:00.000,Tassa Auto
44271671,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,135.00,2026-02-09T00:00:00.000,Tassa Auto
44271670,ABI08393,C.R.A. DI BORGO SAN GIACOMO,80008750178,Provincia di Brescia,25121,BS,176.47,2026-02-09T00:00:00.000,os_verbali_pp
44271669,SATYLUL1,Satispay,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,11.05,2026-02-09T00:00:00.000,PRENOTA_SALUTE
44271668,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,220.34,2026-02-09T00:00:00.000,Tassa Auto
44271667,BCITITMM,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,2.10,2026-02-09T00:00:00.000,pedaggi
44271666,CIPBITMM,Nexi,04114380167,ASST di Bergamo Est,24068,BG,36.00,2026-02-09T00:00:00.000,PRENOTA_SALUTE
44271661,ABI03475,ING BANK N.V.,03510190121,ASST Valle Olona,21052,VA,26.20,2026-02-09T00:00:00.000,TICKET_SANITARIO
44271660,MOONITMMXXX,MOONEY S.P.A.,01629400191,ASST di Cremona,26100,CR,36.00,2026-02-09T00:00:00.000,PRENOTA_SALUTE
44271659,ABI03069,Intesa Sanpaolo S.p.A,03029240151,Comune di Trezzano Sul Naviglio,20090,MI,109.80,2026-02-09T00:00:00.000,app_mensascolastica
44271658,CIPBITMM,Nexi,03510190121,ASST Valle Olona,21052,VA,18.00,2026-02-09T00:00:00.000,TICKET_SANITARIO
44271657,ABI03069,Intesa Sanpaolo S.p.A,03029240151,Comune di Trezzano Sul Naviglio,20090,MI,115.80,2026-02-09T00:00:00.000,app_mensascolastica
44271656,BCITITMM,Intesa Sanpaolo S.p.A,00233930130,Comune di Cantù,22063,CO,29.40,2026-02-09T00:00:00.000,mg_violazioni_cds
44271655,CIPBITMM,Nexi,03510190121,ASST Valle Olona,21052,VA,36.00,2026-02-09T00:00:00.000,TICKET_SANITARIO
44271636,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,84507570152,Comune di Lodi,26900,LO,57.20,2026-02-09T00:00:00.000,ads_mensa_scolastica
44271750,BPMOIT22,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,18.20,2026-02-09T00:00:00.000,ts_sanamm
44271749,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,202.81,2026-02-09T00:00:00.000,mensascolasticainfanzia
44271748,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,00634350136,Comune di Olginate,23854,LC,1820.00,2026-02-09T00:00:00.000,CANONI_CONC_LOCAZIONE_RL
44271747,ABI03069,Intesa Sanpaolo S.p.A,00801220153,Comune di Bollate,20021,MI,93.16,2026-02-09T00:00:00.000,pj_mensascolastica
44271746,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.03,2026-02-09T00:00:00.000,solleciti
44271745,ABI03069,Intesa Sanpaolo S.p.A,04114370168,ASST Papa Giovanni XXIII,24127,BG,40.00,2026-02-09T00:00:00.000,ASST718_PAT_CER
44271744,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.71,2026-02-09T00:00:00.000,solleciti
44271743,CIPBITMM,Nexi,09320420962,ASST Nord Milano,20099,MI,10.33,2026-02-09T00:00:00.000,ASST707_BANDI
44271742,ABI03069,Intesa Sanpaolo S.p.A,00478370182,Comune di Siziano,27010,PV,90.00,2026-02-09T00:00:00.000,pj_mensaanziani
44271741,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,38.00,2026-02-09T00:00:00.000,ts_sanamm
44271740,MOONITMMXXX,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-09T00:00:00.000,ts_sanamm
44271739,ABI03069,Intesa Sanpaolo S.p.A,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,36.00,2026-02-09T00:00:00.000,TICKET_SANITARIO
44271738,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,80.00,2026-02-09T00:00:00.000,arc_recupservsemisoc
44271737,ABI03069,Intesa Sanpaolo S.p.A,03510140126,ATS dell'Insubria,21100,VA,4.86,2026-02-09T00:00:00.000,ATS322_FAT_VET
44271736,CIPBITMM,Nexi,80005370137,Comune di Como,22100,CO,50.89,2026-02-09T00:00:00.000,meg_violazioni_cds
44271735,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,116.55,2026-02-09T00:00:00.000,arc_sssemiresiddiur
44271734,CIPBITMM,Nexi,09320530968,ASST Gaetano Pini CTO,20122,MI,16.80,2026-02-09T00:00:00.000,TICKET_SANITARIO
44271733,CIPBITMM,Nexi,09320530968,ASST Gaetano Pini CTO,20122,MI,17.90,2026-02-09T00:00:00.000,TICKET_SANITARIO
44271732,SELBIT2B,Banca Sella S.p.A.,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,5.00,2026-02-09T00:00:00.000,ASST925_DONAZ
44271731,ABI03069,Intesa Sanpaolo S.p.A,00478370182,Comune di Siziano,27010,PV,110.20,2026-02-09T00:00:00.000,pj_mensascolastica
44271730,POSOIT22XXX,Banca Popolare di Sondrio,00761890177,Comune di Brescia,25121,BS,116.90,2026-02-09T00:00:00.000,violazionecodicestrada
44271729,ABI03069,Intesa Sanpaolo S.p.A,00478370182,Comune di Siziano,27010,PV,78.40,2026-02-09T00:00:00.000,pj_mensascolastica
44271728,ABI03069,Intesa Sanpaolo S.p.A,00685130163,Comune di Mapello,24030,BG,125.00,2026-02-09T00:00:00.000,SP_PRESCUOLA
