id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
44818412,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,299.26,2026-02-28T00:00:00.000,Tassa Auto
44818411,BCITITMM,Intesa Sanpaolo S.p.A,04114380167,ASST di Bergamo Est,24068,BG,25.00,2026-02-28T00:00:00.000,TICKET_SANITARIO
44818410,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,229.67,2026-02-28T00:00:00.000,Tassa Auto
44818409,WOLLNLB1,Worldpay BV,00283240125,Comune di Sesto Calende,21018,VA,70.00,2026-02-28T00:00:00.000,app_trasportoscolastico
44818408,ABI02008,Unicredit S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,13.92,2026-02-28T00:00:00.000,solleciti
44818407,LB000484,Revolut Payments UAB,80034840167,Comune di Bergamo,24122,BG,165.14,2026-02-28T00:00:00.000,f2_rettenido
44818406,MOONITMMXXX,MOONEY S.P.A.,05017630152,ARIA S.p.A.,20154,MI,50.00,2026-02-28T00:00:00.000,CENED ricarica portafoglio
44818405,BPPIITRRXXX,Poste Italiane S.p.A.,80005370137,Comune di Como,22100,CO,79.51,2026-02-28T00:00:00.000,meg_violazioni_cds
44818404,MOONITMMXXX,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,233.50,2026-02-28T00:00:00.000,ts_sanamm
44818403,UNCRITMM,UniCredit S.p.A.,80050050154,Regione Lombardia,20124,MI,145.82,2026-02-28T00:00:00.000,Tassa Auto
44818402,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.92,2026-02-28T00:00:00.000,solleciti
44818401,ABI02008,Unicredit S.p.A,02965420157,Comune di Muggiò,20835,MB,174.87,2026-02-28T00:00:00.000,violazionecodicestrada
44818400,BCITITMM,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,225.90,2026-02-28T00:00:00.000,ts_sanamm
44818399,BCITITMM,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,19.20,2026-02-28T00:00:00.000,ts_sanamm
44818398,ABI02008,Unicredit S.p.A,01566130157,Comune di Cogliate,20815,MB,474.50,2026-02-28T00:00:00.000,retteasilonido
44818373,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,282.38,2026-02-28T00:00:00.000,Tassa Auto
44818372,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,152.93,2026-02-28T00:00:00.000,Tassa Auto
44818371,BCITITMM,Intesa Sanpaolo S.p.A,00115790149,Comune di Chiavenna,23022,SO,50.00,2026-02-28T00:00:00.000,app_mensascolastica
44818370,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,294.07,2026-02-28T00:00:00.000,Tassa Auto
44818369,CIPBITMM,Nexi,04114380167,ASST di Bergamo Est,24068,BG,28.00,2026-02-28T00:00:00.000,TICKET_SANITARIO
44818368,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,305.39,2026-02-28T00:00:00.000,RL_BIL_PAGOPAPOST
44818367,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,158.07,2026-02-28T00:00:00.000,Tassa Auto
44818366,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,309.75,2026-02-28T00:00:00.000,Tassa Auto
44818365,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,149.78,2026-02-28T00:00:00.000,Tassa Auto
44818364,BCITITMM,Intesa Sanpaolo S.p.A,01629350198,ASST di Crema,26013,CR,15.00,2026-02-28T00:00:00.000,ASST726_BANDI
44818363,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,23.00,2026-02-28T00:00:00.000,Licenza di Pesca
44818362,ABI08440,BCC DI CARATE BRIANZA,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,100.00,2026-02-28T00:00:00.000,TICKET_SANITARIO
44818361,SELBIT2B,Banca Sella S.p.A.,03622110132,ASST Lariana,22100,CO,70.00,2026-02-28T00:00:00.000,TICKET_SANITARIO
44818349,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,131.58,2026-02-28T00:00:00.000,Tassa Auto
44818348,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,230.88,2026-02-28T00:00:00.000,Tassa Auto
44818347,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,165.53,2026-02-28T00:00:00.000,Tassa Auto
44818346,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,51.39,2026-02-28T00:00:00.000,Tassa Auto
44818345,BPMOIT22,BPER Banca S.p.A.,80050050154,Regione Lombardia,20124,MI,23.00,2026-02-28T00:00:00.000,Licenza di Pesca
44818344,CIPBITMM,Nexi,02032910156,Comune di Novate Milanese,20026,MI,40.40,2026-02-28T00:00:00.000,in_violazione_cds
44818343,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,157.51,2026-02-28T00:00:00.000,Tassa Auto
44818342,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,54.20,2026-02-28T00:00:00.000,os_verbali_pp
44818449,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,85.39,2026-02-28T00:00:00.000,Tassa Auto
44818448,ABI03069,Intesa Sanpaolo S.p.A,09314190969,ATS della Brianza,20900,MB,1000.00,2026-02-28T00:00:00.000,ATS324_ECOFIN
44818447,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,23.93,2026-02-28T00:00:00.000,Tassa Auto
44818446,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,141.90,2026-02-28T00:00:00.000,Tassa Auto
44818445,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,47.20,2026-02-28T00:00:00.000,Tassa Auto
